自然 M1 名詞-形容動詞語幹 O
が S9 助詞-格助詞-一般 O
残っ T1-9 動詞-自立 O
ていた M9 形容詞-自立 O
。 S2 記号-句点 O

この M9 連体詞 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
緑 S1 名詞-一般 O
あふれる M9 動詞-自立 O
自然 M1 名詞-形容動詞語幹 O
こそ M9 助詞-係助詞 O
、 S2 記号-読点 O
石井 M1 名詞-固有名詞-人名-姓 B-PERSON
監督 M1 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
スクリーン M10 名詞-一般 O
に S9 助詞-格助詞-一般 O
再 S1 接頭詞-名詞接続 O
現し T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
み S9 接頭詞-名詞接続 O
たかっ M9 助動詞 O
た S9 助動詞 O
風景 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
違い T1-9 名詞-ナイ形容詞語幹 O
ない M9 形容詞-自立 O
。 S2 記号-句点 O

素朴 M1 名詞-形容動詞語幹 O
だっ M9 助動詞 O
た S9 助動詞 O
人々 T1-2 名詞-一般 O
の S9 助詞-連体化 O
心 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
残っ T1-9 動詞-自立 O
ていた M9 形容詞-自立 O
時代 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
。 S2 記号-句点 O

　 S13 記号-空白 O
そんな M9 連体詞 O
気持ち T1-9 名詞-一般 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
かつて M9 副詞-一般 O
の S9 助詞-連体化 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
の S9 助詞-連体化 O
風景 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
みずみずしい M9 形容詞-自立 O
映像 M1 名詞-一般 O
で S9 助動詞 O
再現 M1 名詞-サ変接続 O
。 S2 記号-句点 O

二 S6 名詞-数 O
代 S1 動詞-自立 O
にわたる M9 助詞-格助詞-連語 O
父 S1 名詞-一般 O
と S9 助詞-格助詞-引用 O
子 S1 名詞-一般 O
の S9 助詞-連体化 O
物語 M1 名詞-一般 O
、 S2 記号-読点 O
河童 M1 名詞-一般 O
と S9 助詞-格助詞-引用 O
の S9 助詞-連体化 O
約束 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
重 S1 形容詞-自立 O
さが M9 動詞-自立 O
効い T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
熱い T1-9 形容詞-自立 O
涙 S1 名詞-一般 O
を S9 助詞-格助詞-一般 O
そそっ M9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

ところが M9 接続詞 O
、 S2 記号-読点 O
河童 M1 名詞-一般 O
は S9 助詞-係助詞 O
なぜ M9 副詞-助詞類接続 O
日本 M1 名詞-固有名詞-地域-国 B-LOCATION
に S9 助詞-格助詞-一般 O
来 S1 動詞-自立 O
て S9 助詞-接続助詞 O
何 S1 名詞-代名詞-一般 O
を S9 助詞-格助詞-一般 O
しよう M9 名詞-一般 O
として M9 助詞-格助詞-連語 O
いた M9 形容詞-自立 O
のか M9 動詞-自立 O
、 S2 記号-読点 O
など M9 助詞-副助詞 O
の S9 助詞-連体化 O
部分 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
全然 M1 副詞-助詞類接続 O
分から T1-9 動詞-自立 O
ない M9 形容詞-自立 O
。 S2 記号-句点 O

細かい T1-9 形容詞-自立 O
こと M9 名詞-非自立-一般 O
が S9 助詞-格助詞-一般 O
気 S1 名詞-一般 O
に S9 助詞-格助詞-一般 O
なりだす M9 動詞-自立 O
と S9 助詞-格助詞-引用 O
、 S2 記号-読点 O
お手上げ T1-9 名詞-一般 O
なの M9 動詞-自立 O
だ S9 助動詞 O
。 S2 記号-句点 O

（ S2 記号-括弧開 O
公開 M1 名詞-サ変接続 O
中 S1 名詞-非自立-副詞可能 O
） S2 記号-括弧閉 O

バドミントン M10 名詞-一般 O
　 S13 記号-空白 O
全日本 M1 名詞-一般 O
総合 M1 名詞-サ変接続 O
選手権 M1 名詞-一般 O
大会 M1 名詞-一般 O
＜ S2 記号-括弧開 O
最終 M1 名詞-一般 B-DATE
日 S1 名詞-一般 I-DATE
＞ S2 記号-括弧閉 O
　 S13 記号-空白 O
女子 M1 名詞-一般 O
複 S1 名詞-一般 O
、 S2 記号-読点 O
松尾 M1 名詞-固有名詞-人名-姓 B-PERSON
・ S2 記号-一般 O
阪本 M1 名詞-固有名詞-人名-姓 B-PERSON
組 S1 名詞-一般 I-PERSON
が S9 助詞-格助詞-一般 O
初 S1 接頭詞-名詞接続 O
優勝 M1 名詞-サ変接続 O

　 S13 記号-空白 O
◇ S2 記号-一般 O
全日本 M1 名詞-一般 O
総合 M1 名詞-サ変接続 O
バドミントン M10 名詞-一般 O
選手権 M1 名詞-一般 O
大会 M1 名詞-一般 O
最終 M1 名詞-一般 B-DATE
日 S1 名詞-一般 I-DATE
（ S2 記号-括弧開 O
１ S5 名詞-数 B-DATE
日 S1 名詞-一般 I-DATE
・ S2 記号-一般 O
大阪 M1 名詞-固有名詞-地域-一般 B-LOCATION
府 S1 名詞-一般 O
守口 M1 名詞-固有名詞-人名-姓 B-PERSON
市民 M1 名詞-一般 O
体育館 M1 名詞-一般 O
） S2 記号-括弧閉 O

　 S13 記号-空白 O
【 S2 記号-括弧開 O
男子 M1 名詞-一般 O
シングルス M10 名詞-一般 O
】 S2 記号-括弧閉 O
▽ S2 記号-一般 O
準決勝 M1 名詞-一般 O
　 S13 記号-空白 O
町田 M1 名詞-固有名詞-地域-一般 B-PERSON
文彦 M1 名詞-固有名詞-人名-名 I-PERSON
（ S2 記号-括弧開 O
ＮＴＴ M7 名詞-固有名詞-組織 B-ORGANIZATION
東京 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION
） S2 記号-括弧閉 O
２ S5 名詞-数 O
― S2 記号-一般 O
０ S5 名詞-数 O
須賀 M1 名詞-固有名詞-人名-姓 B-PERSON
隆弘 M1 名詞-固有名詞-人名-名 I-PERSON
（ S2 記号-括弧開 O
ＮＴＴ M7 名詞-固有名詞-組織 B-ORGANIZATION
東京 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION
） S2 記号-括弧閉 O
、 S2 記号-読点 O
本山 M1 名詞-一般 B-PERSON
秀昭 M1 名詞-固有名詞-人名-名 I-PERSON
（ S2 記号-括弧開 O
トナミ運輸 T10-1 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O
２ S5 名詞-数 O
― S2 記号-一般 O
０ S5 名詞-数 B-PERSON
林 S1 名詞-一般 I-PERSON
貴昭 M1 名詞-固有名詞-人名-名 I-PERSON
（ S2 記号-括弧開 O
日体大 M1 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O

　 S13 記号-空白 O
▽ S2 記号-一般 O
決勝 M1 名詞-一般 O

町田 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
２ S5 名詞-数 O
　 S13 記号-空白 O
１ S5 名詞-数 O
― S2 記号-一般 O
４ S5 名詞-数 O
　 S13 記号-空白 O
０ S5 名詞-数 O
　 S13 記号-空白 O
本山 M1 名詞-一般 O

　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
１ S5 名詞-数 O
― S2 記号-一般 O
２ S5 名詞-数 O

　 S13 記号-空白 O
（ S2 記号-括弧開 O
町田 M1 名詞-固有名詞-地域-一般 B-LOCATION
は S9 助詞-係助詞 O
２ S5 名詞-数 O
年 S1 名詞-一般 O
連続 M1 名詞-サ変接続 O
２ S5 名詞-数 O
回 S1 動詞-自立 O
目 S1 名詞-一般 O
の S9 助詞-連体化 O
優勝 M1 名詞-サ変接続 O
） S2 記号-括弧閉 O

　 S13 記号-空白 O
【 S2 記号-括弧開 O
女子 M1 名詞-一般 O
ダブルス M10 名詞-一般 O
】 S2 記号-括弧閉 O
▽ S2 記号-一般 O
準決勝 M1 名詞-一般 O
　 S13 記号-空白 O
松尾 M1 名詞-固有名詞-人名-姓 B-PERSON
知美 M1 名詞-固有名詞-人名-名 I-PERSON
・ S2 記号-一般 O
阪本 M1 名詞-固有名詞-人名-姓 B-PERSON
雅子 M1 名詞-固有名詞-人名-名 I-PERSON
（ S2 記号-括弧開 O
ＮＴＴ M7 名詞-固有名詞-組織 B-ORGANIZATION
東京 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION
） S2 記号-括弧閉 O
２ S5 名詞-数 O
― S2 記号-一般 O
０ S5 名詞-数 O
中山 M1 名詞-固有名詞-人名-姓 B-PERSON
智香子 M1 名詞-固有名詞-人名-名 I-PERSON
・ S2 記号-一般 O
増茂 M1 名詞-固有名詞-人名-姓 B-PERSON
孝枝 M1 名詞-固有名詞-人名-名 I-PERSON
（ S2 記号-括弧開 O
三洋電機 T6-1 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O
、 S2 記号-読点 O
水井 M1 名詞-固有名詞-人名-姓 B-PERSON
妃佐子 M1 名詞-固有名詞-人名-名 I-PERSON
・ S2 記号-一般 O
水井 M1 名詞-固有名詞-人名-姓 B-PERSON
泰子 M1 名詞-固有名詞-人名-名 I-PERSON
（ S2 記号-括弧開 O
フジチュー M10 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O
２ S5 名詞-数 O
― S2 記号-一般 O
０ S5 名詞-数 O
井田 M1 名詞-固有名詞-人名-姓 B-PERSON
貴子 M1 名詞-固有名詞-人名-名 I-PERSON
・ S2 記号-一般 O
貴田 M1 名詞-固有名詞-人名-姓 B-PERSON
泉 S1 名詞-一般 I-PERSON
（ S2 記号-括弧開 O
三洋電機 T6-1 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O

　 S13 記号-空白 O
▽ S2 記号-一般 O
決勝 M1 名詞-一般 O

松尾 M1 名詞-固有名詞-人名-姓 B-PERSON
　 S13 記号-空白 O
２ S5 名詞-数 O
　 S13 記号-空白 O
１ S5 名詞-数 O
― S2 記号-一般 O
２ S5 名詞-数 O
　 S13 記号-空白 O
０ S5 名詞-数 O
　 S13 記号-空白 O
水井 M1 名詞-固有名詞-人名-姓 B-PERSON
妃 S1 名詞-一般 O

阪本 M1 名詞-固有名詞-人名-姓 B-PERSON
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
１ S5 名詞-数 O
― S2 記号-一般 O
９ S5 名詞-数 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
水井 M1 名詞-固有名詞-人名-姓 B-PERSON
泰 S1 名詞-固有名詞-地域-一般 O

　 S13 記号-空白 O
（ S2 記号-括弧開 O
松尾 M1 名詞-固有名詞-人名-姓 B-PERSON
・ S2 記号-一般 O
阪本 M1 名詞-固有名詞-人名-姓 B-PERSON
組 S1 名詞-一般 I-PERSON
は S9 助詞-係助詞 O
初 S1 接頭詞-名詞接続 O
優勝 M1 名詞-サ変接続 O
） S2 記号-括弧閉 O

　 S13 記号-空白 O
【 S2 記号-括弧開 O
混合 M1 名詞-サ変接続 O
ダブルス M10 名詞-一般 O
】 S2 記号-括弧閉 O

　 S13 記号-空白 O
▽ S2 記号-一般 O
決勝 M1 名詞-一般 O

　 S13 記号-空白 O
今井 M1 名詞-固有名詞-人名-姓 B-PERSON
彰宏 M1 名詞-固有名詞-人名-名 I-PERSON
　 S13 記号-空白 O
２ S5 名詞-数 O
　 S13 記号-空白 O
１ S5 名詞-数 O
― S2 記号-一般 O
７ S5 名詞-数 O
　 S13 記号-空白 O
１ S5 名詞-数 O
　 S13 記号-空白 O
植村 M1 名詞-固有名詞-人名-姓 B-PERSON
昭彦 M1 名詞-固有名詞-人名-名 I-PERSON

・ S2 記号-一般 O
甲斐 M1 名詞-固有名詞-人名-姓 B-PERSON
美和 M1 名詞-固有名詞-人名-名 I-PERSON
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
１ S5 名詞-数 O
― S2 記号-一般 O
１ S5 名詞-数 O
　 S13 記号-空白 O
・ S2 記号-一般 O
田中 M1 名詞-固有名詞-人名-姓 B-PERSON
佐紀子 M1 名詞-固有名詞-人名-名 I-PERSON

（ S2 記号-括弧開 O
ＮＴＴ M7 名詞-固有名詞-組織 B-ORGANIZATION
関西 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION
　 S13 記号-空白 O
　 S13 記号-空白 O
１ S5 名詞-数 O
― S2 記号-一般 O
１ S5 名詞-数 O
　 S13 記号-空白 O
（ S2 記号-括弧開 O
ＮＴＴ M7 名詞-固有名詞-組織 B-ORGANIZATION
関西 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION

・ S2 記号-一般 O
ＮＥＣ M7 名詞-固有名詞-組織 B-ORGANIZATION
九州 T6-1 名詞-固有名詞-地域-一般 I-ORGANIZATION
） S2 記号-括弧閉 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
・ S2 記号-一般 O
三洋電機 T6-1 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O

　 S13 記号-空白 O
（ S2 記号-括弧開 O
今井 M1 名詞-固有名詞-人名-姓 B-PERSON
・ S2 記号-一般 O
甲斐 M1 名詞-固有名詞-人名-姓 B-PERSON
組 S1 名詞-一般 O
は S9 助詞-係助詞 O
２ S5 名詞-数 O
年 S1 名詞-一般 O
連続 M1 名詞-サ変接続 O
２ S5 名詞-数 O
回 S1 動詞-自立 O
目 S1 名詞-一般 O
の S9 助詞-連体化 O
優勝 M1 名詞-サ変接続 O
） S2 記号-括弧閉 O

現職 M1 名詞-一般 O
破り T1-9 動詞-自立 O
、 S2 記号-読点 O
現役 M1 名詞-一般 O
２ S5 名詞-数 O
人目 M1 名詞-一般 O
の S9 助詞-連体化 O
女性 M1 名詞-一般 O
町長 M1 名詞-一般 O
−− M2 記号-一般 O
京都 M1 名詞-固有名詞-地域-一般 B-LOCATION
・ S2 記号-一般 O
野田 M1 名詞-固有名詞-人名-姓 B-PERSON
川町 M1 名詞-固有名詞-人名-姓 I-PERSON
　 S13 記号-空白 O
【 S2 記号-括弧開 O
大阪 M1 名詞-固有名詞-地域-一般 B-LOCATION
】 S2 記号-括弧閉 O

　 S13 記号-空白 O
任期 M1 名詞-一般 O
満了 M1 名詞-サ変接続 O
に S9 助詞-格助詞-一般 O
伴う T1-9 動詞-自立 O
京都 M1 名詞-固有名詞-地域-一般 O
府 S1 名詞-一般 O
与謝 M1 名詞-固有名詞-地域-一般 O
郡 S1 名詞-一般 O
野田 M1 名詞-固有名詞-人名-姓 B-PERSON
川町 M1 名詞-固有名詞-人名-姓 I-PERSON
の S9 助詞-連体化 O
町長 M1 名詞-一般 O
選挙 M1 名詞-サ変接続 O
は S9 助詞-係助詞 O
十一日 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
投票 M1 名詞-サ変接続 O
、 S2 記号-読点 O
即日 M1 名詞-副詞可能 O
開票 M1 名詞-サ変接続 O
され M9 動詞-自立 O
、 S2 記号-読点 O
無所属 M1 名詞-一般 O
で S9 助動詞 O
新人 M1 名詞-一般 O
の S9 助詞-連体化 O
前 S1 名詞-副詞可能 O
同 S1 接頭詞-名詞接続 O
町議会 M1 名詞-一般 O
議長 M1 名詞-一般 O
の S9 助詞-連体化 O
太田 M1 名詞-固有名詞-地域-一般 B-PERSON
貴美 M1 名詞-固有名詞-人名-名 I-PERSON
さん M9 名詞-接尾-人名 O
（ S2 記号-括弧開 O
４ S5 名詞-数 O
） S2 記号-括弧閉 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
三 S6 名詞-数 O
選 S1 動詞-自立 O
を S9 助詞-格助詞-一般 O
目指し T1-9 動詞-自立 O
た S9 助動詞 O
無所属 M1 名詞-一般 O
の S9 助詞-連体化 O
現職 M1 名詞-一般 O
、 S2 記号-読点 O
茂篭 M1 名詞-固有名詞-人名-姓 B-PERSON
憲郎 M1 名詞-固有名詞-人名-名 I-PERSON
氏 S1 名詞-接尾-人名 O
（ S2 記号-括弧開 O
６ S5 名詞-数 O
） S2 記号-括弧閉 O
＝ S2 記号-一般 O
自民 M1 名詞-固有名詞-組織 B-ORGANIZATION
推薦 M1 名詞-サ変接続 O
＝ S2 記号-一般 O
を S9 助詞-格助詞-一般 O
百十八票差 T6-1 名詞-数 O
で S9 助動詞 O
破り T1-9 動詞-自立 O
、 S2 記号-読点 O
初 S1 接頭詞-名詞接続 O
当選 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
果たし T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

現職 M1 名詞-一般 O
の S9 助詞-連体化 O
女性 M1 名詞-一般 O
町長 M1 名詞-一般 O
は S9 助詞-係助詞 O
全国 M1 名詞-一般 O
で S9 助動詞 O
二 S6 名詞-数 O
人目 M1 名詞-一般 O
。 S2 記号-句点 O

激戦 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
制し T1-9 動詞-自立 O
た S9 助動詞 O
太田 M1 名詞-固有名詞-地域-一般 B-PERSON
さん M9 名詞-接尾-人名 O
は S9 助詞-係助詞 O
「 S2 記号-括弧開 O
公正 M1 名詞-形容動詞語幹 O
平等 M1 名詞-形容動詞語幹 O
を S9 助詞-格助詞-一般 O
むねと M9 副詞-一般 O
し S9 動詞-自立 O
、 S2 記号-読点 O
人 S1 名詞-一般 O
の S9 助詞-連体化 O
気持ち T1-9 名詞-一般 O
を S9 助詞-格助詞-一般 O
大切 M1 名詞-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
する M9 動詞-自立 O
行政 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
進め T1-9 動詞-自立 O
たい M9 助動詞 O
」 S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
抱負 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
語っ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

　 S13 記号-空白 B-PERSON
太田 M1 名詞-固有名詞-地域-一般 I-PERSON
さん M9 名詞-接尾-人名 O
は S9 助詞-係助詞 O
京都 M1 名詞-固有名詞-地域-一般 B-LOCATION
市 S1 名詞-一般 I-LOCATION
出身 M1 名詞-一般 O
。 S2 記号-句点 O

日航 M1 名詞-固有名詞-組織 B-ORGANIZATION
スチュワーデス M10 名詞-一般 O
など M9 助詞-副助詞 O
を S9 助詞-格助詞-一般 O
経て T1-9 動詞-自立 O
、 S2 記号-読点 O
町議 M1 名詞-一般 O
四期目 T6-1 名詞-数 O
。 S2 記号-句点 O

夫 S1 名詞-一般 O
の S9 助詞-連体化 O
父 S1 名詞-一般 O
は S9 助詞-係助詞 O
避妊 M1 名詞-サ変接続 O
器具 M1 名詞-一般 O
「 S2 記号-括弧開 O
太田リング T1-10 名詞-固有名詞-一般 B-ARTIFACT
」 S2 記号-括弧閉 O
の S9 助詞-連体化 O
考案 M1 名詞-サ変接続 O
者 S1 名詞-接尾-一般 O
で S9 助動詞 O
、 S2 記号-読点 O
衆院 M1 名詞-固有名詞-組織 B-ORGANIZATION
議員 M1 名詞-一般 O
として M9 助詞-格助詞-連語 O
優生 M1 名詞-一般 B-ARTIFACT
保護 M1 名詞-サ変接続 I-ARTIFACT
法 S1 名詞-一般 I-ARTIFACT
の S9 助詞-連体化 O
制定 M1 名詞-サ変接続 O
に S9 助詞-格助詞-一般 O
尽くし T1-9 動詞-自立 O
た S9 助動詞 O
故 S1 接頭詞-名詞接続 O
太田 M1 名詞-固有名詞-地域-一般 B-PERSON
典礼 M1 名詞-一般 I-PERSON
氏 S1 名詞-接尾-人名 O
（ S2 記号-括弧開 O
一 S6 名詞-数 O
○ S2 記号-一般 O
○ S2 記号-一般 O
― S2 記号-一般 O
八 S6 名詞-数 O
） S2 記号-括弧閉 O
。 S2 記号-句点 O

義父 M1 名詞-一般 O
の S9 助詞-連体化 O
「 S2 記号-括弧開 O
女性 M1 名詞-一般 O
も S9 助詞-係助詞 O
社会 M1 名詞-一般 O
的 S1 名詞-接尾-形容動詞語幹 O
な S9 助詞-終助詞 O
仕事 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
持つ T1-9 動詞-自立 O
べき M9 助動詞 O
だ S9 助動詞 O
」 S2 記号-括弧閉 O
の S9 助詞-連体化 O
言葉 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
触発 M1 名詞-サ変接続 O
され M9 動詞-自立 O
、 S2 記号-読点 O
政治 M1 名詞-一般 O
の S9 助詞-連体化 O
道 S1 名詞-一般 O
に S9 助詞-格助詞-一般 O
入っ T1-9 動詞-自立 O
た S9 助動詞 O
という M9 助詞-格助詞-連語 O
。 S2 記号-句点 O

　 S13 記号-空白 B-PERSON
太田 M1 名詞-固有名詞-地域-一般 I-PERSON
さん M9 名詞-接尾-人名 O
は S9 助詞-係助詞 O
三千六百四十五票 T6-1 名詞-数 O
、 S2 記号-読点 O
茂篭 M1 名詞-固有名詞-人名-姓 B-PERSON
さん M9 名詞-接尾-人名 O
は S9 助詞-係助詞 O
三千五百二十七票 T6-1 名詞-数 O
。 S2 記号-句点 O

当日 M1 名詞-副詞可能 O
有権者 M1 名詞-一般 O
数 S1 名詞-数 O
は S9 助詞-係助詞 O
八千五百四十五人 T6-1 名詞-数 O
。 S2 記号-句点 O

投票 M1 名詞-サ変接続 O
率 S1 名詞-一般 O
は S9 助詞-係助詞 O
八 S6 名詞-数 B-PERCENT
・ S2 記号-一般 I-PERCENT
八 S6 名詞-数 I-PERCENT
％ S2 名詞-接尾-助数詞 I-PERCENT
。 S2 記号-句点 O

　 S13 記号-空白 O
女性 M1 名詞-一般 O
首長 M1 名詞-一般 O
は S9 助詞-係助詞 O
現在 M1 名詞-副詞可能 O
、 S2 記号-読点 O
福島 M1 名詞-固有名詞-地域-一般 B-LOCATION
県 S1 名詞-一般 I-LOCATION
東白川 M1 名詞-固有名詞-地域-一般 I-LOCATION
郡 S1 名詞-一般 I-LOCATION
棚倉 M1 名詞-固有名詞-人名-姓 I-LOCATION
町 S1 名詞-一般 O
の S9 助詞-連体化 O
藤田 M1 名詞-固有名詞-人名-姓 B-PERSON
満寿恵 M1 名詞-固有名詞-人名-名 I-PERSON
町長 M1 名詞-一般 O
ら S9 名詞-接尾-一般 O
市長 M1 名詞-一般 O
、 S2 記号-読点 O
町長 M1 名詞-一般 O
、 S2 記号-読点 O
村長 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
各 S1 接頭詞-名詞接続 O
一人 T6-1 名詞-一般 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

実業 M1 名詞-一般 O
団 S1 名詞-一般 O
女子 M1 名詞-一般 O
駅伝 M1 名詞-一般 O
　 S13 記号-空白 O
一区 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
から M9 助詞-格助詞-一般 O
一気 T6-1 名詞-一般 O
、 S2 記号-読点 O
大会 M1 名詞-一般 O
新 S1 接頭詞-名詞接続 O
―― M2 記号-一般 O
リクルート M10 名詞-固有名詞-組織 B-ORGANIZATION
Ｖ２ T7-5 名詞-固有名詞-一般 O

　 S13 記号-空白 O
リクルート M10 名詞-固有名詞-組織 B-ORGANIZATION
の S9 助詞-連体化 O
圧勝 M1 名詞-サ変接続 O
だっ M9 助動詞 O
た S9 助動詞 O
。 S2 記号-句点 O

一区 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
の S9 助詞-連体化 O
志水 M1 名詞-固有名詞-人名-姓 B-PERSON
が S9 助詞-格助詞-一般 O
最初 M1 名詞-一般 O
から M9 助詞-格助詞-一般 O
積極 M1 名詞-形容動詞語幹 O
的 S1 名詞-接尾-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
飛ばし T1-9 動詞-自立 O
、 S2 記号-読点 O
二 S6 名詞-数 O
位 S1 名詞-副詞可能 O
グループ M10 名詞-一般 O
の S9 助詞-連体化 O
ダイハツ M10 名詞-固有名詞-組織 B-ORGANIZATION
、 S2 記号-読点 O
京セラ T1-10 名詞-固有名詞-組織 B-ORGANIZATION
、 S2 記号-読点 O
横浜銀行 M1 名詞-固有名詞-組織 B-ORGANIZATION
、 S2 記号-読点 O
沖電気 M1 名詞-固有名詞-組織 B-ORGANIZATION
宮崎 M1 名詞-固有名詞-地域-一般 I-ORGANIZATION
ら S9 名詞-接尾-一般 O
と S9 助詞-格助詞-引用 O
の S9 助詞-連体化 O
差 S1 名詞-一般 O
を S9 助詞-格助詞-一般 O
どんどん M9 副詞-助詞類接続 O
広げ T1-9 動詞-自立 O
、 S2 記号-読点 O
区間 M1 名詞-一般 O
新 S1 接頭詞-名詞接続 O
の S9 助詞-連体化 O
走りで T1-9 動詞-自立 O
１ S5 名詞-数 O
メートル M10 名詞-一般 O
の S9 助詞-連体化 O
「 S2 記号-括弧開 O
貯金 M1 名詞-サ変接続 O
」 S2 記号-括弧閉 O
を S9 助詞-格助詞-一般 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
二区 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
の S9 助詞-連体化 O
鈴木 M1 名詞-固有名詞-人名-姓 B-PERSON
智香子 M1 名詞-固有名詞-人名-名 I-PERSON
に S9 助詞-格助詞-一般 O
たすき M9 名詞-一般 O
を S9 助詞-格助詞-一般 O
渡し T1-9 名詞-一般 O
た S9 助動詞 O
。 S2 記号-句点 O

鈴木 M1 名詞-固有名詞-人名-姓 B-PERSON
智香子 M1 名詞-固有名詞-人名-名 I-PERSON
が S9 助詞-格助詞-一般 O
さらに M9 副詞-助詞類接続 O
リード M10 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
大き T1-9 形容詞-自立 O
くし M9 形容詞-自立 O
て S9 助詞-接続助詞 O
大勢 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
決め T1-9 動詞-自立 O
、 S2 記号-読点 O
あと M9 名詞-非自立-副詞可能 O
は S9 助詞-係助詞 O
二 S6 名詞-数 O
位 S1 名詞-副詞可能 O
争い T1-9 名詞-一般 O
に S9 助詞-格助詞-一般 O
注目 M1 名詞-サ変接続 O
せ S9 動詞-自立 O
ざる M9 助動詞 O
を S9 助詞-格助詞-一般 O
得 S1 名詞-一般 O
ない M9 形容詞-自立 O
レース M10 名詞-一般 O
にし M9 名詞-一般 O
た S9 助動詞 O
。 S2 記号-句点 O

　 S13 記号-空白 O
二区 T6-1 名詞-固有名詞-地域-一般 O
は S9 助詞-係助詞 O
京セラ T1-10 名詞-固有名詞-組織 B-ORGANIZATION
だっ M9 助動詞 O
た S9 助動詞 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
三区 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
では M9 接続詞 O
７ S5 名詞-数 O
人 S1 名詞-一般 O
抜き T1-9 名詞-一般 O
の S9 助詞-連体化 O
鍾 S1 名詞-一般 O
の S9 助詞-連体化 O
走りで T1-9 動詞-自立 O
ニコニコドー M10 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
二 S6 名詞-数 O
位 S1 名詞-副詞可能 O
に S9 助詞-格助詞-一般 O
躍り出 T9-1 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

四区 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
で S9 助動詞 O
地力 M1 名詞-一般 O
の S9 助詞-連体化 O
ある M9 動詞-自立 O
富士銀行 M1 名詞-固有名詞-組織 B-ORGANIZATION
が S9 助詞-格助詞-一般 O
上がっ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
